VendorName,Product,ProductId,TabKeyNewId,ProductSeries,ProductCategory,Total Sites,US Sites,Total Enterprises,Enterprises in US
Komoona,Komoona,11017,10996,Advertising,Ad Verification & Optimization,92,41,84,40
Komoona,Komoona,11017,10996,Advertising,Ad Verification & Optimization,92,41,84,40
AdStage Inc.,AdStage,14533,14512,Advertising,Ad Verification & Optimization,84,50,49,30
AdStage Inc.,AdStage,14533,14512,Advertising,Ad Verification & Optimization,84,50,49,30
Aderz Ltd.,Uponit,15878,15857,Advertising,Ad Verification & Optimization,81,26,61,20
Aderz Ltd.,Uponit,15878,15857,Advertising,Ad Verification & Optimization,81,26,61,20
Jerico Solutions LLC,ClickProtector,13581,13560,Advertising,Ad Verification & Optimization,28,4,26,4
Jerico Solutions LLC,ClickProtector,13581,13560,Advertising,Ad Verification & Optimization,28,4,26,4
77Agency,77Tracking,14487,14466,Advertising,Ad Verification & Optimization,6,0,5,0
admetrics GmbH,AdMetrics,11461,11440,Advertising,Ad Verification & Optimization,6,0,4,0
77Agency,77Tracking,14487,14466,Advertising,Ad Verification & Optimization,6,0,5,0
admetrics GmbH,AdMetrics,11461,11440,Advertising,Ad Verification & Optimization,6,0,4,0
AdNgin,AdNgin,11927,11906,Advertising,Ad Verification & Optimization,5,2,3,2
AdNgin,AdNgin,11927,11906,Advertising,Ad Verification & Optimization,5,2,3,2
Google,Google Ads,8515,8518,Advertising,Advertising Networks,"1,895,522","935,680","835,434","313,430"
Google,Google Ads,8515,8518,Advertising,Advertising Networks,"1,895,522","935,680","835,434","313,430"
Google,Google AdSense,346,13,Advertising,Advertising Networks,"596,090","287,717","336,853","131,391"
Google,Google AdSense,346,13,Advertising,Advertising Networks,"596,090","287,717","336,853","131,391"
Dotomi,Dotomi,4594,3440,Advertising,Advertising Networks,"425,815","247,069","94,920","50,662"
Dotomi,Dotomi,4594,3440,Advertising,Advertising Networks,"425,815","247,069","94,920","50,662"
Verizon Media,Advertising.com,8640,8610,Advertising,Advertising Networks,"281,416","200,628","90,810","53,418"
Verizon Media,Advertising.com,8640,8610,Advertising,Advertising Networks,"281,416","200,628","90,810","53,418"
Exponential Interactive inc,Exponential,13207,13186,Advertising,Advertising Networks,"275,933","227,000","54,626","37,979"
Exponential Interactive inc,Exponential,13207,13186,Advertising,Advertising Networks,"275,933","227,000","54,626","37,979"
ProclivityMedia,ProclivityMedia,8862,8832,Advertising,Advertising Networks,"88,034","79,138","12,186","9,652"
ProclivityMedia,ProclivityMedia,8862,8832,Advertising,Advertising Networks,"88,034","79,138","12,186","9,652"
Media.net,Media.net,8798,8768,Advertising,Advertising Networks,"71,052","52,928","27,328","15,458"
Media.net,Media.net,8798,8768,Advertising,Advertising Networks,"71,052","52,928","27,328","15,458"
Microsoft,Bing Ads,9605,9584,Advertising,Advertising Networks,"65,956","34,075","25,952","10,634"
Microsoft,Bing Ads,9605,9584,Advertising,Advertising Networks,"65,956","34,075","25,952","10,634"
Marchex,Marchex,4643,6657,Advertising,Advertising Networks,"62,466","54,365","27,878","21,802"
Marchex,Marchex,4643,6657,Advertising,Advertising Networks,"62,466","54,365","27,878","21,802"
A9.com Inc.,A9 Advertising Technology,12166,12145,Advertising,Advertising Networks,"56,049","34,153","11,651","4,543"
A9.com Inc.,A9 Advertising Technology,12166,12145,Advertising,Advertising Networks,"56,049","34,153","11,651","4,543"
Conversant,Conversant,4562,666,Advertising,Advertising Networks,"55,551","42,157","14,194","7,787"
Conversant,Conversant,4562,666,Advertising,Advertising Networks,"55,551","42,157","14,194","7,787"
Bizo,Bizo,8656,8626,Advertising,Advertising Networks,"54,137","38,788","16,127","8,795"
Bizo,Bizo,8656,8626,Advertising,Advertising Networks,"54,137","38,788","16,127","8,795"
Exponential Interactive inc,TribalFusion,10926,10905,Advertising,Advertising Networks,"51,054","39,111","20,436","13,237"
Exponential Interactive inc,TribalFusion,10926,10905,Advertising,Advertising Networks,"51,054","39,111","20,436","13,237"
Lijit,Lijit,8991,8961,Advertising,Advertising Networks,"42,989","20,449","15,267","7,803"
Lijit,Lijit,8991,8961,Advertising,Advertising Networks,"42,989","20,449","15,267","7,803"
Collective Media Inc.,Collective Media,8682,8652,Advertising,Advertising Networks,"31,968","24,492","9,472","3,539"
Collective Media Inc.,Collective Media,8682,8652,Advertising,Advertising Networks,"31,968","24,492","9,472","3,539"
TradeDoubler,TradeDoubler,8932,8902,Advertising,Advertising Networks,"21,435","4,964","9,340","1,662"
TradeDoubler,TradeDoubler,8932,8902,Advertising,Advertising Networks,"21,435","4,964","9,340","1,662"
NA,Gumgum,8824,8794,Advertising,Advertising Networks,"21,086","17,190","6,829","3,947"
NA,Gumgum,8824,8794,Advertising,Advertising Networks,"21,086","17,190","6,829","3,947"
LiveIntent Inc.,LiveIntent,8780,8750,Advertising,Advertising Networks,"18,683","15,181","6,241","4,321"
LiveIntent Inc.,LiveIntent,8780,8750,Advertising,Advertising Networks,"18,683","15,181","6,241","4,321"
NA,Infolinks,8826,8796,Advertising,Advertising Networks,"15,270","12,812","4,161","2,519"
NA,Infolinks,8826,8796,Advertising,Advertising Networks,"15,270","12,812","4,161","2,519"
Yieldmo,Yieldmo,12522,12501,Advertising,Advertising Networks,"15,194","9,293","7,863","3,613"
Yieldmo,Yieldmo,12522,12501,Advertising,Advertising Networks,"15,194","9,293","7,863","3,613"
Technorati,Technorati,4572,1662,Advertising,Advertising Networks,"15,158","10,416","6,803","3,568"
Technorati,Technorati,4572,1662,Advertising,Advertising Networks,"15,158","10,416","6,803","3,568"
Undertone Inc.,Undertone,11104,11083,Advertising,Advertising Networks,"13,035","11,348","4,536","3,306"
Undertone Inc.,Undertone,11104,11083,Advertising,Advertising Networks,"13,035","11,348","4,536","3,306"
Sonobi Media,Sonobi,10930,10909,Advertising,Advertising Networks,"8,826","4,828","6,636","2,977"
Sonobi Media,Sonobi,10930,10909,Advertising,Advertising Networks,"8,826","4,828","6,636","2,977"
Amobee,Adconion,8632,8602,Advertising,Advertising Networks,"8,283","6,435","3,287","1,937"
Amobee,Adconion,8632,8602,Advertising,Advertising Networks,"8,283","6,435","3,287","1,937"
interclick,Interclick,8756,8726,Advertising,Advertising Networks,"7,574","6,011","1,569",946
interclick,Interclick,8756,8726,Advertising,Advertising Networks,"7,574","6,011","1,569",946
Adwerx Inc,Adwerx,11964,11943,Advertising,Advertising Networks,"7,535","6,158","5,245","3,971"
Adwerx Inc,Adwerx,11964,11943,Advertising,Advertising Networks,"7,535","6,158","5,245","3,971"
Chitika Inc.,Chitika,8673,8643,Advertising,Advertising Networks,"7,138","5,707","2,431","1,946"
Chitika Inc.,Chitika,8673,8643,Advertising,Advertising Networks,"7,138","5,707","2,431","1,946"
Say Media,Say Media,8887,8857,Advertising,Advertising Networks,"5,067","3,985","2,876","2,257"
Say Media,Say Media,8887,8857,Advertising,Advertising Networks,"5,067","3,985","2,876","2,257"
Sportority Limited,Minute Media,15690,15669,Advertising,Advertising Networks,"4,224","3,928",476,302
Sportority Limited,Minute Media,15690,15669,Advertising,Advertising Networks,"4,224","3,928",476,302
BuySellAds.com Inc.,BuySellAds,10924,10903,Advertising,Advertising Networks,"3,302","1,750","2,187",959
Carbon Ads,Carbon Ads,11115,11094,Advertising,Advertising Networks,"3,302","1,750","2,187",959
BuySellAds.com Inc.,BuySellAds,10924,10903,Advertising,Advertising Networks,"3,302","1,750","2,187",959
Carbon Ads,Carbon Ads,11115,11094,Advertising,Advertising Networks,"3,302","1,750","2,187",959
FederatedMedia,FederatedMedia,4557,12,Advertising,Advertising Networks,"3,107","2,683",394,321
FederatedMedia,FederatedMedia,4557,12,Advertising,Advertising Networks,"3,107","2,683",394,321
Apester Ltd.,Apester,11730,11709,Advertising,Advertising Networks,"2,402",634,"1,297",284
Apester Ltd.,Apester,11730,11709,Advertising,Advertising Networks,"2,402",634,"1,297",284
engage:BDR LLC,engageBDR,13239,13218,Advertising,Advertising Networks,"2,270","1,649","1,692","1,167"
engage:BDR LLC,engageBDR,13239,13218,Advertising,Advertising Networks,"2,270","1,649","1,692","1,167"
Nanigans,Nanigans,4655,7309,Advertising,Advertising Networks,"2,021",714,951,311
Nanigans,Nanigans,4655,7309,Advertising,Advertising Networks,"2,021",714,951,311
AdColony Inc.,AdColony,12296,12275,Advertising,Advertising Networks,"1,978","1,094",661,289
AdColony Inc.,AdColony,12296,12275,Advertising,Advertising Networks,"1,978","1,094",661,289
MultiView,MultiView,12177,12156,Advertising,Advertising Networks,"1,852","1,422",919,669
MultiView,MultiView,12177,12156,Advertising,Advertising Networks,"1,852","1,422",919,669
Cogo Labs,CogoCast,12146,12125,Advertising,Advertising Networks,"1,799","1,722","1,371","1,313"
Cogo Labs,CogoCast,12146,12125,Advertising,Advertising Networks,"1,799","1,722","1,371","1,313"
Blogher Inc,BlogHer Publishing Network,10927,10906,Advertising,Advertising Networks,"1,670","1,551",490,410
Blogher Inc,BlogHer Publishing Network,10927,10906,Advertising,Advertising Networks,"1,670","1,551",490,410
Speed Shift Media,Speed Shift Media,12600,12579,Advertising,Advertising Networks,"1,295","1,186",981,888
Speed Shift Media,Speed Shift Media,12600,12579,Advertising,Advertising Networks,"1,295","1,186",981,888
Glam Inc,Glam Media,10929,10908,Advertising,Advertising Networks,"1,237",985,332,217
Glam Inc,Glam Media,10929,10908,Advertising,Advertising Networks,"1,237",985,332,217
Yieldbot Inc,YieldBot,11428,11407,Advertising,Advertising Networks,"1,191",724,788,478
Yieldbot Inc,YieldBot,11428,11407,Advertising,Advertising Networks,"1,191",724,788,478
RhythmOne,RhythmOne,10617,10596,Advertising,Advertising Networks,"1,176",774,956,594
RhythmOne,RhythmOne,10617,10596,Advertising,Advertising Networks,"1,176",774,956,594
Evolve Media LLC,Evolve Media,12913,12892,Advertising,Advertising Networks,"1,007",895,402,326
Evolve Media LLC,Evolve Media,12913,12892,Advertising,Advertising Networks,"1,007",895,402,326
Intent Media Inc.,Intent Media,11204,11183,Advertising,Advertising Networks,959,517,476,220
Intent Media Inc.,Intent Media,11204,11183,Advertising,Advertising Networks,959,517,476,220
ExoClick,ExoClick,12015,11994,Advertising,Advertising Networks,866,178,713,148
ExoClick,ExoClick,12015,11994,Advertising,Advertising Networks,866,178,713,148
Monetize More,Monetize More,13830,13809,Advertising,Advertising Networks,764,329,257,56
Monetize More,Monetize More,13830,13809,Advertising,Advertising Networks,764,329,257,56
Clicktripz,Clicktripz,12130,12109,Advertising,Advertising Networks,748,373,657,321
Clicktripz,Clicktripz,12130,12109,Advertising,Advertising Networks,748,373,657,321
The Reach Group GmbH,The Reach Group,11255,11234,Advertising,Advertising Networks,729,237,294,26
The Reach Group GmbH,The Reach Group,11255,11234,Advertising,Advertising Networks,729,237,294,26
Kiosked,Kiosked,8768,8738,Advertising,Advertising Networks,725,434,412,237
Kiosked,Kiosked,8768,8738,Advertising,Advertising Networks,725,434,412,237
Innity,Innity,12304,12283,Advertising,Advertising Networks,556,70,281,38
Innity,Innity,12304,12283,Advertising,Advertising Networks,556,70,281,38
Admixer Limited,Admixer,11941,11920,Advertising,Advertising Networks,513,119,293,91
Admixer Limited,Admixer,11941,11920,Advertising,Advertising Networks,513,119,293,91
CPMStar,CPMStar,10832,10811,Advertising,Advertising Networks,479,228,219,48
CPMStar,CPMStar,10832,10811,Advertising,Advertising Networks,479,228,219,48
CPXi,Digital Remedy,10903,10882,Advertising,Advertising Networks,402,340,45,22
CPXi,Digital Remedy,10903,10882,Advertising,Advertising Networks,402,340,45,22
Insticator Inc,Insticator,15747,15726,Advertising,Advertising Networks,363,326,283,256
Insticator Inc,Insticator,15747,15726,Advertising,Advertising Networks,363,326,283,256
Widespace AB,Widespace,12307,12286,Advertising,Advertising Networks,350,13,277,11
Widespace AB,Widespace,12307,12286,Advertising,Advertising Networks,350,13,277,11
Q1Media Inc.,Q1 Media,11795,11774,Advertising,Advertising Networks,335,260,146,114
Q1Media Inc.,Q1 Media,11795,11774,Advertising,Advertising Networks,335,260,146,114
Mochi Media,Mochi Media,10834,10813,Advertising,Advertising Networks,329,100,28,16
Mochi Media,Mochi Media,10834,10813,Advertising,Advertising Networks,329,100,28,16
Clicksor.com,Clicksor,11281,11260,Advertising,Advertising Networks,326,267,27,9
Clicksor.com,Clicksor,11281,11260,Advertising,Advertising Networks,326,267,27,9
Project Wonderful,Project Wonderful,15619,15598,Advertising,Advertising Networks,317,245,127,77
Project Wonderful,Project Wonderful,15619,15598,Advertising,Advertising Networks,317,245,127,77
Vibrant Media Inc.,Vibrant Media,10868,10847,Advertising,Advertising Networks,292,221,64,38
Vibrant Media Inc.,Vibrant Media,10868,10847,Advertising,Advertising Networks,292,221,64,38
Lanista Concepts Corp,Lanista Concepts,10936,10915,Advertising,Advertising Networks,233,18,92,15
Lanista Concepts Corp,Lanista Concepts,10936,10915,Advertising,Advertising Networks,233,18,92,15
ReactX,ReactX,11103,11082,Advertising,Advertising Networks,221,149,16,6
ReactX,ReactX,11103,11082,Advertising,Advertising Networks,221,149,16,6
Gorilla Nation Media,Gorilla Nation,8730,8700,Advertising,Advertising Networks,206,136,78,51
Gorilla Nation Media,Gorilla Nation,8730,8700,Advertising,Advertising Networks,206,136,78,51
ADikteev / Keep Nation,Adikteev,12069,12048,Advertising,Advertising Networks,150,67,122,52
ADikteev / Keep Nation,Adikteev,12069,12048,Advertising,Advertising Networks,150,67,122,52
Zucks Inc.,Zucks,14653,14632,Advertising,Advertising Networks,125,35,68,2
Zucks Inc.,Zucks,14653,14632,Advertising,Advertising Networks,125,35,68,2
Gamer Network,Gamer Network,13091,13070,Advertising,Advertising Networks,121,94,8,5
Gamer Network,Gamer Network,13091,13070,Advertising,Advertising Networks,121,94,8,5
veoxa.com,Veoxa,15681,15660,Advertising,Advertising Networks,114,1,69,1
veoxa.com,Veoxa,15681,15660,Advertising,Advertising Networks,114,1,69,1
Opt-Intelligence,Opt-Intelligence,11512,11491,Advertising,Advertising Networks,101,98,15,13
Opt-Intelligence,Opt-Intelligence,11512,11491,Advertising,Advertising Networks,101,98,15,13
Survata Inc.,Survata Publisher Network,15114,15093,Advertising,Advertising Networks,96,29,47,15
Survata Inc.,Survata Publisher Network,15114,15093,Advertising,Advertising Networks,96,29,47,15
Monumetric LLC,Monumetric,15351,15330,Advertising,Advertising Networks,84,72,82,72
schibsted.com,Webtraffic,11240,11219,Advertising,Advertising Networks,84,1,56,1
Monumetric LLC,Monumetric,15351,15330,Advertising,Advertising Networks,84,72,82,72
schibsted.com,Webtraffic,11240,11219,Advertising,Advertising Networks,84,1,56,1
Adsupply Inc.,AdSupply,11180,11159,Advertising,Advertising Networks,82,61,54,44
Adsupply Inc.,AdSupply,11180,11159,Advertising,Advertising Networks,82,61,54,44
Times Internet Ltd,Colombia,12275,12254,Advertising,Advertising Networks,72,3,26,1
Times Internet Ltd,Colombia,12275,12254,Advertising,Advertising Networks,72,3,26,1
WebSpectator Corporation,WebSpectator,11183,11162,Advertising,Advertising Networks,70,23,57,16
WebSpectator Corporation,WebSpectator,11183,11162,Advertising,Advertising Networks,70,23,57,16
BidVertiser,BidVertiser,13659,13638,Advertising,Advertising Networks,65,37,43,17
Sulvo,Sulvo,15877,15856,Advertising,Advertising Networks,65,18,59,16
BidVertiser,BidVertiser,13659,13638,Advertising,Advertising Networks,65,37,43,17
Sulvo,Sulvo,15877,15856,Advertising,Advertising Networks,65,18,59,16
LifeStreet Corporation,LifeStreet,11184,11163,Advertising,Advertising Networks,56,31,44,27
LifeStreet Corporation,LifeStreet,11184,11163,Advertising,Advertising Networks,56,31,44,27
IndustryBrains Inc,IndustryBrains,10759,10738,Advertising,Advertising Networks,48,42,36,33
IndustryBrains Inc,IndustryBrains,10759,10738,Advertising,Advertising Networks,48,42,36,33
Adtegrity Inc.,Adtegrity,11849,11828,Advertising,Advertising Networks,47,37,23,18
Adtegrity Inc.,Adtegrity,11849,11828,Advertising,Advertising Networks,47,37,23,18
PayPal,Where Ads,13760,13739,Advertising,Advertising Networks,45,44,43,42
PayPal,Where Ads,13760,13739,Advertising,Advertising Networks,45,44,43,42
imonomy,Imonomy,11185,11164,Advertising,Advertising Networks,43,10,32,10
imonomy,Imonomy,11185,11164,Advertising,Advertising Networks,43,10,32,10
Nuffnang,Nuffnang,13716,13695,Advertising,Advertising Networks,30,19,24,14
Nuffnang,Nuffnang,13716,13695,Advertising,Advertising Networks,30,19,24,14
MANTIS Ad Network,MANTIS Ad Network,11843,11822,Advertising,Advertising Networks,25,19,22,16
Spoutable LLC,Spoutable,11793,11772,Advertising,Advertising Networks,25,19,19,15
MANTIS Ad Network,MANTIS Ad Network,11843,11822,Advertising,Advertising Networks,25,19,22,16
Spoutable LLC,Spoutable,11793,11772,Advertising,Advertising Networks,25,19,19,15
i-mobile Co Ltd.,i-mobile,13772,13751,Advertising,Advertising Networks,21,0,18,0
i-mobile Co Ltd.,i-mobile,13772,13751,Advertising,Advertising Networks,21,0,18,0
Ad Dynamo,Ad Dynamo,11165,11144,Advertising,Advertising Networks,8,2,5,2
Intermarkets Inc,Intermarkets,15411,15390,Advertising,Advertising Networks,8,5,6,5
Ad Dynamo,Ad Dynamo,11165,11144,Advertising,Advertising Networks,8,2,5,2
Intermarkets Inc,Intermarkets,15411,15390,Advertising,Advertising Networks,8,5,6,5
Adinplay,Adinplay,13833,13812,Advertising,Advertising Networks,6,2,6,2
Steepto.com,Steepto,11170,11149,Advertising,Advertising Networks,6,0,6,0
Adinplay,Adinplay,13833,13812,Advertising,Advertising Networks,6,2,6,2
Steepto.com,Steepto,11170,11149,Advertising,Advertising Networks,6,0,6,0
akinasista.co.jp,MAIST,14654,14633,Advertising,Advertising Networks,4,0,2,0
akinasista.co.jp,MAIST,14654,14633,Advertising,Advertising Networks,4,0,2,0
Semilo,Semilo,11213,11192,Advertising,Advertising Networks,3,0,3,0
Semilo,Semilo,11213,11192,Advertising,Advertising Networks,3,0,3,0
Superawesome Ltd,SuperAwesome AwesomeAds,12370,12349,Advertising,Advertising Networks,2,0,1,0
Superawesome Ltd,SuperAwesome AwesomeAds,12370,12349,Advertising,Advertising Networks,2,0,1,0
Adversal Media Inc.,Adversal,16023,16002,Advertising,Advertising Networks,1,0,1,0
Adversal Media Inc.,Adversal,16023,16002,Advertising,Advertising Networks,1,0,1,0
Amazon,Amazon Associates,8556,8559,Advertising,Affiliate Networks,"192,201","147,305","60,557","35,185"
Amazon,Amazon Associates,8556,8559,Advertising,Affiliate Networks,"192,201","147,305","60,557","35,185"
AWIN B.V,AWIN,11300,11279,Advertising,Affiliate Networks,"47,548","11,859","25,391","5,828"
AWIN B.V,AWIN,11300,11279,Advertising,Affiliate Networks,"47,548","11,859","25,391","5,828"
Rakuten Marketing,LinkShare,4615,5216,Advertising,Affiliate Networks,"40,828","25,386","16,900","6,993"
Rakuten Marketing,LinkShare,4615,5216,Advertising,Affiliate Networks,"40,828","25,386","16,900","6,993"
Pepperjam LLC,Pepperjam,13983,13962,Advertising,Affiliate Networks,"30,457","26,670","4,596","1,844"
Pepperjam LLC,Pepperjam,13983,13962,Advertising,Affiliate Networks,"30,457","26,670","4,596","1,844"
Impact Radius Inc,Impact Radius,11499,11478,Advertising,Affiliate Networks,"27,128","23,033","6,025","3,712"
Impact Radius Inc,Impact Radius,11499,11478,Advertising,Affiliate Networks,"27,128","23,033","6,025","3,712"
SkimLinks,SkimLinks,8904,8874,Advertising,Affiliate Networks,"15,182","10,915","6,789","4,081"
SkimLinks,SkimLinks,8904,8874,Advertising,Affiliate Networks,"15,182","10,915","6,789","4,081"
Escalate Network,Escalate Network,14144,14123,Advertising,Affiliate Networks,"12,456","11,548","1,601","1,300"
Escalate Network,Escalate Network,14144,14123,Advertising,Affiliate Networks,"12,456","11,548","1,601","1,300"
Viglink,Viglink,8964,8934,Advertising,Affiliate Networks,"6,046","3,464","3,391","1,475"
Viglink,Viglink,8964,8934,Advertising,Affiliate Networks,"6,046","3,464","3,391","1,475"
ShareASale.com Inc.,ShareASale,11439,11418,Advertising,Affiliate Networks,"5,656","3,848","3,062","1,839"
ShareASale.com Inc.,ShareASale,11439,11418,Advertising,Affiliate Networks,"5,656","3,848","3,062","1,839"
RevenueWire,RevenueWire,11943,11922,Advertising,Affiliate Networks,"4,454","3,894",335,170
RevenueWire,RevenueWire,11943,11922,Advertising,Affiliate Networks,"4,454","3,894",335,170
ClickBank,ClickBank,11822,11801,Advertising,Affiliate Networks,"4,010","2,213","1,920",845
ClickBank,ClickBank,11822,11801,Advertising,Affiliate Networks,"4,010","2,213","1,920",845
AvantLink,AvantLink,8652,8622,Advertising,Affiliate Networks,"3,940","3,318","1,319",928
AvantLink,AvantLink,8652,8622,Advertising,Affiliate Networks,"3,940","3,318","1,319",928
Refersion Inc,Refersion,11667,11646,Advertising,Affiliate Networks,"3,840","2,843","2,436","1,600"
Refersion Inc,Refersion,11667,11646,Advertising,Affiliate Networks,"3,840","2,843","2,436","1,600"
Bloglovin' Ab,Bloglovin Activate,13686,13665,Advertising,Affiliate Networks,"3,338","3,132",795,609
Bloglovin' Ab,Bloglovin Activate,13686,13665,Advertising,Affiliate Networks,"3,338","3,132",795,609
LinkConnector,LinkConnector,8776,8746,Advertising,Affiliate Networks,"3,218","2,595",867,315
LinkConnector,LinkConnector,8776,8746,Advertising,Affiliate Networks,"3,218","2,595",867,315
Missing Arrow Enterprises,AffiliateBuzz,14149,14128,Advertising,Affiliate Networks,"3,102","1,518","1,390",518
Missing Arrow Enterprises,AffiliateBuzz,14149,14128,Advertising,Affiliate Networks,"3,102","1,518","1,390",518
Commission Factory,Commission Factory,14165,14144,Advertising,Affiliate Networks,"2,682",164,"2,145",81
Commission Factory,Commission Factory,14165,14144,Advertising,Affiliate Networks,"2,682",164,"2,145",81
eBay Enterprise,eBay Partner Network,15867,15846,Advertising,Affiliate Networks,"2,624",836,"2,175",545
eBay Enterprise,eBay Partner Network,15867,15846,Advertising,Affiliate Networks,"2,624",836,"2,175",545
Webgains UK,Webgains,11501,11480,Advertising,Affiliate Networks,"2,519",181,"1,723",144
Webgains UK,Webgains,11501,11480,Advertising,Affiliate Networks,"2,519",181,"1,723",144
Quality Unit LLC,Post Affiliate Pro,11075,11054,Advertising,Affiliate Networks,"2,407",669,"1,760",540
Quality Unit LLC,Post Affiliate Pro,11075,11054,Advertising,Affiliate Networks,"2,407",669,"1,760",540
Tapfiliate,Tapfiliate,14486,14465,Advertising,Affiliate Networks,"2,310","1,404","1,411",615
Tapfiliate,Tapfiliate,14486,14465,Advertising,Affiliate Networks,"2,310","1,404","1,411",615
TradeTracker.com,TradeTrackercom,11686,11665,Advertising,Affiliate Networks,"1,911",143,"1,085",73
TradeTracker.com,TradeTrackercom,11686,11665,Advertising,Affiliate Networks,"1,911",143,"1,085",73
GrowSumo,GrowSumo,12864,12843,Advertising,Affiliate Networks,"1,292",526,926,396
GrowSumo,GrowSumo,12864,12843,Advertising,Affiliate Networks,"1,292",526,926,396
AWIN B.V,zanox,11205,11184,Advertising,Affiliate Networks,"1,275",144,964,113
AWIN B.V,zanox,11205,11184,Advertising,Affiliate Networks,"1,275",144,964,113
iDevDirect,iDevAffiliate,11357,11336,Advertising,Affiliate Networks,"1,053",491,866,326
iDevDirect,iDevAffiliate,11357,11336,Advertising,Affiliate Networks,"1,053",491,866,326
TravelPayouts,Travelpayouts,13669,13648,Advertising,Affiliate Networks,"1,021",161,995,159
TravelPayouts,Travelpayouts,13669,13648,Advertising,Affiliate Networks,"1,021",161,995,159
affilinet,affilinet,11299,11278,Advertising,Affiliate Networks,927,35,486,31
affilinet,affilinet,11299,11278,Advertising,Affiliate Networks,927,35,486,31
LeadDyno,LeadDyno,14602,14581,Advertising,Affiliate Networks,863,602,692,449
LeadDyno,LeadDyno,14602,14581,Advertising,Affiliate Networks,863,602,692,449
ShopStyle Inc.,ShopStyle Collective,11647,11626,Advertising,Affiliate Networks,784,622,195,97
ShopStyle Inc.,ShopStyle Collective,11647,11626,Advertising,Affiliate Networks,784,622,195,97
Click2Sell,Click2Sell,13890,13869,Advertising,Affiliate Networks,721,635,615,541
Click2Sell,Click2Sell,13890,13869,Advertising,Affiliate Networks,721,635,615,541
Interspace Co Ltd,AccessTrade,15409,15388,Advertising,Affiliate Networks,695,30,620,10
Interspace Co Ltd,AccessTrade,15409,15388,Advertising,Affiliate Networks,695,30,620,10
AdCenter,Ad-Center,14167,14146,Advertising,Affiliate Networks,537,439,89,28
AdCenter,Ad-Center,14167,14146,Advertising,Affiliate Networks,537,439,89,28
rewardStyle Inc,rewardStyle,11524,11503,Advertising,Affiliate Networks,234,133,203,110
rewardStyle Inc,rewardStyle,11524,11503,Advertising,Affiliate Networks,234,133,203,110
Clickbooth,Clickbooth,4625,5776,Advertising,Affiliate Networks,140,116,130,107
Clickbooth,Clickbooth,4625,5776,Advertising,Affiliate Networks,140,116,130,107
LinkTrust,LinkTrust,4596,3702,Advertising,Affiliate Networks,109,99,40,31
LinkTrust,LinkTrust,4596,3702,Advertising,Affiliate Networks,109,99,40,31
adgoal.de,Adgoal,11311,11290,Advertising,Affiliate Networks,43,2,34,2
adgoal.de,Adgoal,11311,11290,Advertising,Affiliate Networks,43,2,34,2
digidip,digidip,13157,13136,Advertising,Affiliate Networks,35,1,29,1
digidip,digidip,13157,13136,Advertising,Affiliate Networks,35,1,29,1
awempire.com,Adult Webmaster Empire,13672,13651,Advertising,Affiliate Networks,6,2,4,2
MaxBounty Inc.,MaxBounty,15389,15368,Advertising,Affiliate Networks,6,6,5,5
awempire.com,Adult Webmaster Empire,13672,13651,Advertising,Affiliate Networks,6,2,4,2
MaxBounty Inc.,MaxBounty,15389,15368,Advertising,Affiliate Networks,6,6,5,5
Daisycon Bv,DaisyCon,11674,11653,Advertising,Affiliate Networks,5,1,3,1
Daisycon Bv,DaisyCon,11674,11653,Advertising,Affiliate Networks,5,1,3,1
JVZoo,JVZoo,13599,13578,Advertising,Affiliate Networks,1,1,1,1
YieldKit GmbH,Yieldkit,11283,11262,Advertising,Affiliate Networks,1,0,1,0
JVZoo,JVZoo,13599,13578,Advertising,Affiliate Networks,1,1,1,1
YieldKit GmbH,Yieldkit,11283,11262,Advertising,Affiliate Networks,1,0,1,0
Adobe Systems Inc.,Adobe Audience Manager,9446,9425,Advertising,Data Management Platforms,"421,981","283,924","122,897","63,361"
Adobe Systems Inc.,Adobe Audience Manager,9446,9425,Advertising,Data Management Platforms,"421,981","283,924","122,897","63,361"
Navegg,Navegg,8835,8805,Advertising,Data Management Platforms,"316,831","166,438","81,352","32,713"
Navegg,Navegg,8835,8805,Advertising,Data Management Platforms,"316,831","166,438","81,352","32,713"
Liveramp,Liveramp,4604,4455,Advertising,Data Management Platforms,"273,182","195,485","103,618","61,802"
Liveramp,Liveramp,4604,4455,Advertising,Data Management Platforms,"273,182","195,485","103,618","61,802"
Oracle,BlueKai,903,264,Advertising,Data Management Platforms,"266,950","177,921","105,132","58,849"
Oracle,BlueKai,903,264,Advertising,Data Management Platforms,"266,950","177,921","105,132","58,849"
Lotame,Lotame,4571,1659,Advertising,Data Management Platforms,"190,869","117,881","81,375","43,880"
Lotame,Lotame,4571,1659,Advertising,Data Management Platforms,"190,869","117,881","81,375","43,880"
Aggregate Knowledge,Aggregate Knowledge,361,7424,Advertising,Data Management Platforms,"169,010","123,476","71,713","39,791"
Aggregate Knowledge,Aggregate Knowledge,361,7424,Advertising,Data Management Platforms,"169,010","123,476","71,713","39,791"
eXelate A Nielsen Company,eXelate,8713,8683,Advertising,Data Management Platforms,"160,146","115,092","54,764","32,580"
eXelate A Nielsen Company,eXelate,8713,8683,Advertising,Data Management Platforms,"160,146","115,092","54,764","32,580"
Amobee,Turn,10925,10904,Advertising,Data Management Platforms,"139,517","111,502","42,328","25,551"
