VendorName,Product,ProductCategory,IsOpenSource,GitHubLink
Aspen Systems Inc.,Aspen Beowulf,Server,No,
SUN,SPARCCLUSTER,Server,No,
Dell,Dell PowerEdge R510 Rack Server,Server,No,
Dell,Dell PowerEdge R310 Rack Server,Server,No,
Oracle,Oracle SPARC Servers,Server,No,
HP Inc.,HP Integrity Nonstop Servers,Server,No,
HP Inc.,HP NonStop,Server,No,
Oracle,Sun Blade Server Systems,Server,No,
Dell,Dell PowerEdge 860 Rack Server,Server,No,
Silicon Graphics International,SGI Indigo,Server,No,
CESANTA,Mongoose,Server,Yes,https://github.com/cesanta/mongoose
ejabberd,XMPP Server,Server,Yes,https://github.com/processone/ejabberd
VanDyke Software,Vshell,Server,No,
Cisco Systems Inc,Cisco UCS Director,Server,No,
Oracle,Sun Netra Server Systems,Server,No,
Oracle,iPlanet Web Server,Server,No,
Dell,Dell PowerEdge T410 Tower Server,Server,No,
Apps,Tornado,Server,Yes,https://github.com/tornadoweb/tornado
Dell,Dell PowerEdge R610,Server,No,
HP Inc.,Risc,Server,No,
Dell EMC,Dell EMC VxRack,Server,No,
Fujitsu,POWER5,Server,No,
HP Inc.,HP Integrity,Server,No,
Dell,Dell PowerEdge R810 Rack Server,Server,No,
Dell,Dell PowerEdge 1950,Server,No,
Fujitsu,PRIMEPOWER,Server,No,
Silicon Graphics International,ORIGIN,Server,No,
Oracle,Sun StorEdge,Server,No,
Cray Inc.,Cray,Server,No,
Adobe Systems Inc.,Flash Media Server,Server,No,
Dell EMC,Dell EMC VxBlock,Server,No,
IBM,SYSTEM/3X,Server,No,
Dell,Dell PowerEdge R210,Server,No,
Dell,Dell PowerEdge 6800,Server,No,
Akamai,AkamaiGhost,Server,No,
Oracle,Oracle SuperCluster,Server,No,
Apple,CUPS,Server,Yes,https://github.com/OpenPrinting/cups
IBM,InfoPrint Server,Server,No,
Dell EMC,Dell EMC XC,Server,No,
Dell,Dell PowerEdge 6850,Server,No,
HP Inc.,MICROVAX,Server,No,
IBM,NETFINITY,Server,No,
HP Inc.,300,Server,No,
Kerio,Kerio Connect,Server,No,
Oracle,Sun Fire X4270,Server,No,
Fujitsu,SPARC servers,Server,No,
ACME,thttpd,Server,Yes,https://acme.com/software/thttpd/
SmarterTools,SmarterMail,Server,No,
Dell,Dell PowerEdge 2970,Server,No,
HP Inc.,HP AlphaServer,Server,No,
Verizon Media,AOLserver,Server,Yes,https://github.com/aolserver/aolserver
Silicon Graphics International,ALTIX,Server,No,
HPE,HPE SGI,Server,No,
Dell,Dell PowerEdge T620 Tower Server,Server,No,
Dell,Dell PowerEdge 815,Server,No,
Apple,Password Server,Server,No,
BULL,ESCALA,Server,No,
Microsoft,Microsoft ESMTP,Server,No,
Fujitsu,TEAMSERVER,Server,No,
Dell,Dell PowerEdge R410,Server,No,
Fujitsu,8800,Server,No,
Bitvise,WinSSHD,Server,No,
Supermicro,SuperBlade,Server,No,
Dell,Dell PowerEdge T310,Server,No,
South River Technologies Inc.,Titan,Server,No,
IBM,NUMA-Q,Server,No,
Dell,Dell PowerEdge 905,Server,No,
Dell,Dell PowerEdge 830 Tower Server,Server,No,
Ipswitch,iMail,Server,No,
Unisys,ES7000,Server,No,
Unisys,A-SERIES,Server,No,
Franz Inc.,AllegroServe,Server,Yes,https://github.com/franzinc/aserve
Dell,Dell PowerEdge 850,Server,No,
Dell EMC,EMC VSPEX,Server,No,
Acer,ALTOS,Server,No,
ACME,mini_httpd,Server,Yes,https://acme.com/software/mini_httpd/
Silicon Graphics International,Rackable Systems,Server,No,
Dell,Dell PowerEdge R200,Server,No,
Dell,Dell PowerEdge R415 Rack Server,Server,No,
Dell,Dell PowerEdge T610,Server,No,
Microsoft,RPC,Server,No,
Python,simplehttp,Server,Yes,https://github.com/python/cpython
Python,SimpleHTTPServer,Server,Yes,https://github.com/python/cpython
ASSP,Anti-Spam SMTP Proxy,Server,Yes,https://sourceforge.net/projects/assp/
Dell,Dell PowerEdge R210 II Rack Server,Server,No,
Python,BaseHTTP,Server,Yes,https://github.com/python/cpython
ALLEGRO,RomPager,Server,No,
BULL,NOVASCALE,Server,No,
Dell,Dell PowerEdge T710 Tower Server,Server,No,
NLnet Labs,NSD,Server,Yes,https://github.com/NLnetLabs/nsd
NLnet Labs,Unbound,Server,Yes,https://github.com/NLnetLabs/unbound
Dell,Dell PowerEdge R300 Rack Server,Server,No,
Dell,Dell PowerEdge R515,Server,No,
VMware Inc.,VMware Server Management,Server Management Tools,No,
Pivotal Software,WebServer,Server Management Tools,No,
Dell,Dell iDRAC,Server Management Tools,No,
Mobius,Server Management,Server Management Tools,No,
Hitachi Data Systems Corporation,Unified Compute Platform,Server Management Tools,No,
Dell,Dell Chassis Management Controller (CMC),Server Management Tools,No,
Oracle,PSoftConfig,Server Management Tools,No,
3COM,3CDaemon,Server Management Tools,No,
Dell EMC,Dell EMC Server Management,Server Management Tools,No,
Supermicro,IPMI remote management,Server Management Tools,No,
VMware Inc.,VMware vSphere,Server Virtualization,No,
VMware Inc.,VMware Virtual Infrastructure,Server Virtualization,No,
VMware Inc.,VMware ESX Server,Server Virtualization,No,
Microsoft,Hyper-V,Server Virtualization,No,
VMware Inc.,VMware vSphere Hypervisor,Server Virtualization,No,
VMware Inc.,VMware ESXi,Server Virtualization,No,
VMware Inc.,VMware ESXi 5.0,Server Virtualization,No,
KVM,KVM,Server Virtualization,Yes,https://github.com/torvalds/linux
BMC Software,BMC Control-M,Server Virtualization,No,
VMware Inc.,VMware vCenter,Server Virtualization,No,
Oracle,VirtualBox,Server Virtualization,Yes,https://www.virtualbox.org/browser/vbox/trunk
Microsoft,Microsoft Azure Virtual Machines,Server Virtualization,No,
VMware Inc.,VMware vMotion,Server Virtualization,No,
VMware Inc.,VMware NSX,Server Virtualization,No,
Oracle,Oracle VM,Server Virtualization,No,
VMware Inc.,VMware Workstation,Server Virtualization,No,
VMware Inc.,VMware Server,Server Virtualization,No,
Citrix Systems Inc,Citrix Hypervisor (XenServer),Server Virtualization,No,
IBM,IBM WebSphere ILOG JRules,Server Virtualization,No,
VMware Inc.,VMware ESX 3.5,Server Virtualization,No,
Microsoft,System Center Virtual Machine Manager,Server Virtualization,No,
NetApp,NetApp OnCommand Suite,Server Virtualization,No,
QEMU,QEMU,Server Virtualization,Yes,https://gitlab.com/qemu-project/qemu
libvirt,libvirt,Server Virtualization,Yes,https://gitlab.com/libvirt/libvirt
VMware Inc.,VMware Storage vMotion,Server Virtualization,No,
HP Inc.,HP Operations Orchestration,Server Virtualization,No,
VMware Inc.,VMware ESXi 4.1,Server Virtualization,No,
BMC Software,BMC Atrium Discovery,Server Virtualization,No,
oVirt,oVirt,Server Virtualization,Yes,https://github.com/oVirt
IBM,IBM PowerVM,Server Virtualization,No,
VMware Inc.,VMware vFabric Hyperic,Server Virtualization,No,
Hitachi Data Systems Corporation,Hitachi Content Platform,Server Virtualization,No,
VMware Inc.,VMware ESX 3.0,Server Virtualization,No,
NetApp,NetApp SnapDrive,Server Virtualization,No,
Borland Software,Borland Silk,Server Virtualization,No,
VMware Inc.,VMware vShield,Server Virtualization,No,
HelpSystems,HelpSystems,Server Virtualization,No,
VMware Inc.,VMware GSX,Server Virtualization,No,
VMware Inc.,VMware ESXi 4.0,Server Virtualization,No,
Imagine That Inc.,Extendsim,Server Virtualization,No,
HP Inc.,HP Discovery and Dependency Mapping Advanced Edition (DDMA),Server Virtualization,No,
HP Inc.,HP Discovery and Dependency Mapping Inventory (DDMI),Server Virtualization,No,
Netuitive,Netuitive,Server Virtualization,No,
Stonebranch,Stonebranch,Server Virtualization,No,
Sungard,SunGard Global Plus,Server Virtualization,No,
HP Inc.,HP Integrity Virtual Machines,Server Virtualization,No,
NetSuite,NetSuite SuiteFlow,Server Virtualization,No,
VMware Inc.,VMware ESX 4.0,Server Virtualization,No,
IBM,IBM WebSphere Business Integration,Server Virtualization,No,
Altair Engineering Inc.,Altair PBS Pro,Server Virtualization,No,
VMware Inc.,VMware Service Manager,Server Virtualization,No,
VMware Inc.,VMware Capacity Planner,Server Virtualization,No,
Microsoft,Microsoft Desktop Optimization Pack,Server Virtualization,No,
Microsoft,Virtual Server,Server Virtualization,No,
Oracle,Oracle Teleservice,Server Virtualization,No,
Virtuozzo,Virtuozzo,Server Virtualization,Yes,https://github.com/OpenVZ
CORAID,CORAID,Server Virtualization,No,
Xen Project,Xen,Server Virtualization,Yes,https://github.com/xen-project/xen
VMware Inc.,VMware vShield Edge,Server Virtualization,No,
VMware Inc.,VMware vShield App,Server Virtualization,No,
Parallels,Parallels Virtuozzo Containers,Server Virtualization,Yes,https://github.com/OpenVZ
Google,reCAPTCHA,CAPTCHA,No,
Google,reCAPTCHA v10,CAPTCHA,No,
Captcha,BotDetect CAPTCHA,CAPTCHA,No,
Simpli5d Media Pvt Ltd,NLPCaptcha,CAPTCHA,No,
KeyCAPTCHA,KeyCAPTCHA,CAPTCHA,No,
Microsoft,Microsoft Visio,Charting,No,
Highsoft AS,Highcharts,Charting,No,
Data Driven Documents,D3js,Charting,Yes,https://github.com/d3/d3
Lucidchart,Lucidchart,Charting,No,
amCharts,amCharts,Charting,No,
Google,Google Charts,Charting,No,
InfoSoft Global,FusionCharts,Charting,No,
Flot Charts,Flot,Charting,Yes,https://github.com/flot/flot
Plotly Inc,Plotly,Charting,Yes,https://github.com/plotly/plotly.js
Settings,Datawrapper,Charting,Yes,https://github.com/datawrapper/datawrapper
Fenopix,CanvasJS,Charting,No,
Highsoft AS,Highstock,Charting,No,
ZingChart,ZingChart,Charting,No,
AnyChart,AnyChart,Charting,No,
Smartketer LLC,JS Charts,Charting,No,
YCharts Inc.,YCharts,Charting,No,
Lightbox,Lightbox,Other Web Tools & Plugins,No,
Adobe Systems Inc.,Adobe Dreamweaver,Other Web Tools & Plugins,No,
Jetpack,JetPack,Other Web Tools & Plugins,Yes,https://github.com/Automattic/jetpack
Adobe Systems Inc.,ColdFusion,Other Web Tools & Plugins,No,
Adobe Systems Inc.,Adobe Scene7,Other Web Tools & Plugins,No,
BugHerd,BugHerd,Other Web Tools & Plugins,No,
dokuwiki.org,DokuWiki,Other Web Tools & Plugins,Yes,https://github.com/dokuwiki/dokuwiki
Adobe Systems Inc.,Adobe RoboHelp,Other Web Tools & Plugins,No,
iubenda,iubenda,Other Web Tools & Plugins,No,
Observepoint Llc,ObservePoint,Other Web Tools & Plugins,No,
Froala,Froala Editor,Other Web Tools & Plugins,No,
Calam,Calameo,Other Web Tools & Plugins,No,
Quill,Quill,Other Web Tools & Plugins,Yes,https://github.com/quilljs/quill
Usablenet,Usablenet,Other Web Tools & Plugins,No,
jekyll,Jekyll,Other Web Tools & Plugins,Yes,https://github.com/jekyll/jekyll
Moovweb,Moovweb,Other Web Tools & Plugins,No,
Ontraport,ONTRApages,Other Web Tools & Plugins,No,
Landingi,Landingi,Other Web Tools & Plugins,No,
Mollom,Mollom,Other Web Tools & Plugins,No,
OptimizePress,OptimizePress,Other Web Tools & Plugins,No,
GatherContent,GatherContent,Other Web Tools & Plugins,No,
Faithlife Corp,Logos Reftagger,Other Web Tools & Plugins,No,
Onswipe,Onswipe,Other Web Tools & Plugins,No,
localendar.com,localendar,Other Web Tools & Plugins,No,
KickoffLabs LLC,KickoffLabs,Other Web Tools & Plugins,No,
getpelican,Pelican,Other Web Tools & Plugins,Yes,https://github.com/getpelican/pelican
FreeTextBox,FreeTextBox,Other Web Tools & Plugins,No,
dotclear.org,Dotclear,Other Web Tools & Plugins,Yes,https://github.com/dotclear/dotclear
TWiki.org,TWiki,Other Web Tools & Plugins,Yes,https://sourceforge.net/projects/twiki/
Question2Answer,Question2Answer,Other Web Tools & Plugins,Yes,https://github.com/q2a/question2answer
jAlbum.net,jAlbum,Other Web Tools & Plugins,No,
WebAssist,WebAssist,Other Web Tools & Plugins,No,
XWiki,XWiki,Other Web Tools & Plugins,Yes,https://github.com/xwiki/xwiki-platform
Marfeel Solutions Sl,Marfeel,Other Web Tools & Plugins,No,
Lander Inc,LanderApp,Other Web Tools & Plugins,No,
Landing Lion,Landing Lion,Other Web Tools & Plugins,No,
Algolia Inc.,Algolia,Site Search,No,
Google,Google Custom Search,Site Search,No,
Oracle,Oracle Endeca Guided Search,Site Search,No,
InstantSearch+,Instant Search Plus,Site Search,No,
Cludo ApS,Cludo,Site Search,No,
GroupBy Inc.,GroupBy,Site Search,No,
Nextopia,Nextopia,Site Search,No,
dtSearch,dtSearch,Site Search,No,
searchanise,Searchanise,Site Search,No,
Klevu Oy,Klevu,Site Search,No,
Hawk Search,Hawk Search,Site Search,No,
SLI Systems,SLI Systems,Site Search,No,
MARS FLAG Corporation,MARS FLAG,Site Search,No,
FINDOLOGIC GmbH,Findologic,Site Search,No,
Sooqr.com,Sooqr,Site Search,No,
EmpathyBroker,EmpathyBroker,Site Search,No,
Prefixbox,Prefixbox,Site Search,No,
Elicit,elicit,Site Search,No,
Searchify.com,Searchify,Site Search,No,
NaviPlus Co. Ltd.,NaviPlus Search,Site Search,No,
WordPress,WordPress,Web Content Management Systems,Yes,https://github.com/WordPress/WordPress
WordPress.com,WordPress.com,Web Content Management Systems,Yes,https://github.com/WordPress/WordPress
Open Source,Drupal,Web Content Management Systems,Yes,https://github.com/drupal/drupal
Adobe Systems Inc.,Adobe Experience Manager,Web Content Management Systems,No,
Joomla,Joomla,Web Content Management Systems,Yes,https://github.com/joomla/joomla-cms
Sitecore,Sitecore Web Experience Manager CMS,Web Content Management Systems,No,
Dynamicweb,Dynamicweb,Web Content Management Systems,No,
WebsiteBaker Org. e.V.,WebsiteBaker,Web Content Management Systems,Yes,https://github.com/WebsiteBaker-modules/websitebaker
Liferay,Liferay,Web Content Management Systems,Yes,https://github.com/liferay/liferay-portal
TYPO3,TYPO3,Web Content Management Systems,Yes,https://github.com/TYPO3/typo3
IBM,IBM WebSphere Portal Server,Web Content Management Systems,No,
Contentful GmbH,Contentful,Web Content Management Systems,No,
Atex,Atex,Web Content Management Systems,No,
Kentico Software,Kentico,Web Content Management Systems,No,
Concrete5,Concrete5,Web Content Management Systems,Yes,https://github.com/concretecms/concretecms
Telerik,Telerik Sitefinity,Web Content Management Systems,No,
SDL,SDL Tridion,Web Content Management Systems,No,
EPiServer,EPiServer,Web Content Management Systems,No,
PLONE FOUNDATION,Plone,Web Content Management Systems,Yes,https://github.com/plone/Plone
BloomReach,Hippo,Web Content Management Systems,Yes,https://github.com/bloomreach/brXM
Pixel & Tonic,Craft CMS,Web Content Management Systems,No,
Umbraco,Umbraco,Web Content Management Systems,Yes,https://github.com/umbraco/Umbraco-CMS
EllisLab,EllisLab ExpressionEngine,Web Content Management Systems,Yes,https://github.com/ExpressionEngine/ExpressionEngine
Blue River Interactive Group,Mura CMS,Web Content Management Systems,Yes,https://github.com/MasaCMS/MasaCMS
DotNetNuke,DotNetNuke,Web Content Management Systems,No,
SilverStripe,SilverStripe,Web Content Management Systems,Yes,https://github.com/silverstripe/silverstripe-framework
CrownPeak,CrownPeak,Web Content Management Systems,No,
RebelMouse,RebelMouse,Web Content Management Systems,No,
Ektron,Ektron,Web Content Management Systems,No,
Alkacon Software GmbH,OpenCms,Web Content Management Systems,Yes,https://github.com/alkacon/opencms-core
dotCMS,dotCMS,Web Content Management Systems,Yes,https://github.com/dotCMS/core
NET FOUNDATION,Orchard CMS,Web Content Management Systems,Yes,https://github.com/OrchardCMS/OrchardCore
1C-Bitrix,1C-Bitrix,Web Content Management Systems,No,
prismic.io,prismicio,Web Content Management Systems,No,
CivicPlus,CivicPlus,Web Content Management Systems,No,
contao.org,Contao,Web Content Management Systems,Yes,https://github.com/contao/contao
Magnolia International Ltd.,Magnolia,Web Content Management Systems,Yes,https://github.com/magnolia-cms/magnolia
Adxstudio,Adxstudio,Web Content Management Systems,No,
Jahia,Jahia,Web Content Management Systems,Yes,https://github.com/Jahia/jahia
OpenText,OpenText Web Experience Management,Web Content Management Systems,No,
Marqui,Marqui,Web Content Management Systems,No,
Serif (Europe) Limited,Serif WebPlus,Web Content Management Systems,No,
IBM,IBM Web Content Manager,Web Content Management Systems,No,
CMS Made Simple,CMS Made Simple,Web Content Management Systems,Yes,https://github.com/cmsmadesimple/cmsmadesimple2
WordPress,WordPresscom VIP,Web Content Management Systems,No,
xoops.org,XOOPS,Web Content Management Systems,Yes,https://github.com/XOOPS/XoopsCore25
CoreMedia,CoreMedia,Web Content Management Systems,No,
pimcore,Pimcore CMS,Web Content Management Systems,Yes,https://github.com/pimcore/pimcore
October CMS,October,Web Content Management Systems,No,
Oracle,Oracle Webcenter,Web Content Management Systems,No,
MODX LLC,MODX,Web Content Management Systems,Yes,https://github.com/modxcms/revolution
GHOST,Ghost,Web Content Management Systems,Yes,https://github.com/TryGhost/Ghost
Granicus Inc.,Vision CMS,Web Content Management Systems,No,
Top Producer Systems,Top Producer Websites,Web Content Management Systems,No,
Eidosmedia Spa,Methode,Web Content Management Systems,No,
Ingeniux Corporation,Ingeniux,Web Content Management Systems,No,
PaperThin Inc.,CommonSpot,Web Content Management Systems,No,
Divio AG,django CMS,Web Content Management Systems,Yes,https://github.com/django-cms/django-cms
e107,e107,Web Content Management Systems,Yes,https://github.com/e107inc/e107
HubSpot,Hubspot Website Platform,Web Content Management Systems,No,
textpattern.com,Textpattern CMS,Web Content Management Systems,Yes,https://github.com/textpattern/textpattern
Active Internet Technologies dba Finalsite,Finalsite Composer,Web Content Management Systems,No,
Percussion Software,Percussion,Web Content Management Systems,No,
Upland Software,Clickability,Web Content Management Systems,No,
SNworks,Gryphon,Web Content Management Systems,No,
Hannon Hill Corporation,Cascade Server,Web Content Management Systems,No,
e-Spirit Inc.,FirstSpirit,Web Content Management Systems,No,
PyroCMS,PyroCMS,Web Content Management Systems,Yes,https://github.com/pyrocms/pyrocms
Vision Internet,visionLive,Web Content Management Systems,No,
Grav,Grav,Web Content Management Systems,Yes,https://github.com/getgrav/grav
Neos,Neos,Web Content Management Systems,Yes,https://github.com/neos/neos-development-collection
MovableType,MovableType,Web Content Management Systems,Yes,https://github.com/movabletype/movabletype
Stantive Technologies Group Inc,OrchestraCMS,Web Content Management Systems,No,
Storyblok,Storyblok,Web Content Management Systems,No,
Orckestra Inc,C1 CMS,Web Content Management Systems,Yes,https://github.com/Orckestra/C1-CMS-Foundation
Bolt,Bolt,Web Content Management Systems,Yes,https://github.com/bolt/core
OpenText,OpenText Web Site Management,Web Content Management Systems,No,
SchoolMessenger,School Messenger School Websites,Web Content Management Systems,No,
papaya Software GmbH,papaya CMS,Web Content Management Systems,Yes,https://github.com/papaya-cms/papayacms-core
Oxcyon Inc,Oxcyon Centralpoint,Web Content Management Systems,No,
CONTENS Software,Contens,Web Content Management Systems,No,
LightCMS,LightCMS,Web Content Management Systems,No,
