project,component,version,group,purl
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/alert-handlers/snmp-alerts/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/alert-handlers/syslog-alerts/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/api/discovery/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/api/rate-limit/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/api/solidfire-intg-test/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/api/vmware-sioc/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/backup/dummy/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/backup/nas/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/backup/networker/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/backup/veeam/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/ca/root-ca/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/database/mysql-ha/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/database/quota/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/dedicated-resources/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/deployment-planners/implicit-dedication/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/deployment-planners/user-concentrated-pod/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/deployment-planners/user-dispersing/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/drs/cluster/balanced/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/drs/cluster/condensed/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/event-bus/inmemory/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/event-bus/kafka/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/event-bus/rabbitmq/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/event-bus/webhook/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/ha-planners/skip-heurestics/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/host-allocators/random/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/hypervisors/baremetal/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/hypervisors/external/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/hypervisors/hyperv/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/hypervisors/kvm/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/hypervisors/ovm/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/hypervisors/ovm3/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/hypervisors/simulator/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/hypervisors/ucs/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/hypervisors/vmware/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/hypervisors/xenserver/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/integrations/cloudian/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/integrations/kubernetes-service/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/integrations/prometheus/pom.xml,,,
Citrix_Systems_Inc-CloudStack.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Citrix_Systems_Inc-CloudStack/plugins/maintenance/pom.xml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,./.github/actions/setup-release-environment,UNKNOWN,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/actions/setup-release-environment/action.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/backport.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/check-pr-body.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/dependabot-pnpm-dedupe.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/developer-docs-lint.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/developer-docs-publish.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/labeler.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/licenses.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/linting.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/migration-tests.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/publish-assets.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/publish-types.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/release-branch-handler.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/release-handler.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/release-notes.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/release-prepare-latest-bump.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/stale-pr-closer.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/.github/workflows/tests.yml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/Gemfile.lock,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/docs/developer-guides/Gemfile.lock,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/plugins/discourse-calendar/vendor/holidays/Gemfile.lock,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/plugins/discourse-calendar/vendor/holidays/holidays.gemspec,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Civilized_Discourse_Construction_Kit_Inc_-Discourse/pnpm-lock.yaml,,,
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@asamuzakjp/css-color,3.1.1,,pkg:npm/%40asamuzakjp/css-color@3.1.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/code-frame,7.29.0,,pkg:npm/%40babel/code-frame@7.29.0
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/compat-data,7.29.0,,pkg:npm/%40babel/compat-data@7.29.0
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/core,7.29.0,,pkg:npm/%40babel/core@7.29.0
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/eslint-parser,7.28.6,,pkg:npm/%40babel/eslint-parser@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/generator,7.29.1,,pkg:npm/%40babel/generator@7.29.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-annotate-as-pure,7.27.3,,pkg:npm/%40babel/helper-annotate-as-pure@7.27.3
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-compilation-targets,7.28.6,,pkg:npm/%40babel/helper-compilation-targets@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-create-class-features-plugin,7.28.6,,pkg:npm/%40babel/helper-create-class-features-plugin@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-create-regexp-features-plugin,7.28.5,,pkg:npm/%40babel/helper-create-regexp-features-plugin@7.28.5
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-define-polyfill-provider,0.6.8,,pkg:npm/%40babel/helper-define-polyfill-provider@0.6.8
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-globals,7.28.0,,pkg:npm/%40babel/helper-globals@7.28.0
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-member-expression-to-functions,7.28.5,,pkg:npm/%40babel/helper-member-expression-to-functions@7.28.5
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-module-imports,7.28.6,,pkg:npm/%40babel/helper-module-imports@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-module-transforms,7.28.6,,pkg:npm/%40babel/helper-module-transforms@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-optimise-call-expression,7.27.1,,pkg:npm/%40babel/helper-optimise-call-expression@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-plugin-utils,7.28.6,,pkg:npm/%40babel/helper-plugin-utils@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-remap-async-to-generator,7.27.1,,pkg:npm/%40babel/helper-remap-async-to-generator@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-replace-supers,7.28.6,,pkg:npm/%40babel/helper-replace-supers@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-skip-transparent-expression-wrappers,7.27.1,,pkg:npm/%40babel/helper-skip-transparent-expression-wrappers@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-string-parser,7.27.1,,pkg:npm/%40babel/helper-string-parser@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-validator-identifier,7.28.5,,pkg:npm/%40babel/helper-validator-identifier@7.28.5
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-validator-option,7.27.1,,pkg:npm/%40babel/helper-validator-option@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helper-wrap-function,7.28.6,,pkg:npm/%40babel/helper-wrap-function@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/helpers,7.28.6,,pkg:npm/%40babel/helpers@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/parser,7.29.0,,pkg:npm/%40babel/parser@7.29.0
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-bugfix-firefox-class-in-computed-class-key,7.28.5,,pkg:npm/%40babel/plugin-bugfix-firefox-class-in-computed-class-key@7.28.5
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-bugfix-safari-class-field-initializer-scope,7.27.1,,pkg:npm/%40babel/plugin-bugfix-safari-class-field-initializer-scope@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.27.1,,pkg:npm/%40babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.27.1,,pkg:npm/%40babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-bugfix-v8-static-class-fields-redefine-readonly,7.28.6,,pkg:npm/%40babel/plugin-bugfix-v8-static-class-fields-redefine-readonly@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-proposal-class-properties,7.18.6,,pkg:npm/%40babel/plugin-proposal-class-properties@7.18.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-proposal-decorators,7.29.0,,pkg:npm/%40babel/plugin-proposal-decorators@7.29.0
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-proposal-private-methods,7.18.6,,pkg:npm/%40babel/plugin-proposal-private-methods@7.18.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-proposal-private-property-in-object,7.21.11,,pkg:npm/%40babel/plugin-proposal-private-property-in-object@7.21.11
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-proposal-private-property-in-object,7.21.0-placeholder-for-preset-env.2,,pkg:npm/%40babel/plugin-proposal-private-property-in-object@7.21.0-placeholder-for-preset-env.2
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-syntax-decorators,7.28.6,,pkg:npm/%40babel/plugin-syntax-decorators@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-syntax-dynamic-import,7.8.3,,pkg:npm/%40babel/plugin-syntax-dynamic-import@7.8.3
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-syntax-flow,7.28.6,,pkg:npm/%40babel/plugin-syntax-flow@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-syntax-import-assertions,7.28.6,,pkg:npm/%40babel/plugin-syntax-import-assertions@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-syntax-import-attributes,7.28.6,,pkg:npm/%40babel/plugin-syntax-import-attributes@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-syntax-jsx,7.28.6,,pkg:npm/%40babel/plugin-syntax-jsx@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-syntax-private-property-in-object,7.14.5,,pkg:npm/%40babel/plugin-syntax-private-property-in-object@7.14.5
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-syntax-typescript,7.28.6,,pkg:npm/%40babel/plugin-syntax-typescript@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-syntax-unicode-sets-regex,7.18.6,,pkg:npm/%40babel/plugin-syntax-unicode-sets-regex@7.18.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-arrow-functions,7.27.1,,pkg:npm/%40babel/plugin-transform-arrow-functions@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-async-generator-functions,7.29.0,,pkg:npm/%40babel/plugin-transform-async-generator-functions@7.29.0
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-async-to-generator,7.28.6,,pkg:npm/%40babel/plugin-transform-async-to-generator@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-block-scoped-functions,7.27.1,,pkg:npm/%40babel/plugin-transform-block-scoped-functions@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-block-scoping,7.28.6,,pkg:npm/%40babel/plugin-transform-block-scoping@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-class-properties,7.28.6,,pkg:npm/%40babel/plugin-transform-class-properties@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-class-static-block,7.28.6,,pkg:npm/%40babel/plugin-transform-class-static-block@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-classes,7.28.6,,pkg:npm/%40babel/plugin-transform-classes@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-computed-properties,7.28.6,,pkg:npm/%40babel/plugin-transform-computed-properties@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-destructuring,7.28.5,,pkg:npm/%40babel/plugin-transform-destructuring@7.28.5
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-dotall-regex,7.28.6,,pkg:npm/%40babel/plugin-transform-dotall-regex@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-duplicate-keys,7.27.1,,pkg:npm/%40babel/plugin-transform-duplicate-keys@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-duplicate-named-capturing-groups-regex,7.29.0,,pkg:npm/%40babel/plugin-transform-duplicate-named-capturing-groups-regex@7.29.0
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-dynamic-import,7.27.1,,pkg:npm/%40babel/plugin-transform-dynamic-import@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-explicit-resource-management,7.28.6,,pkg:npm/%40babel/plugin-transform-explicit-resource-management@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-exponentiation-operator,7.28.6,,pkg:npm/%40babel/plugin-transform-exponentiation-operator@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-export-namespace-from,7.27.1,,pkg:npm/%40babel/plugin-transform-export-namespace-from@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-flow-strip-types,7.27.1,,pkg:npm/%40babel/plugin-transform-flow-strip-types@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-for-of,7.27.1,,pkg:npm/%40babel/plugin-transform-for-of@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-function-name,7.27.1,,pkg:npm/%40babel/plugin-transform-function-name@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-json-strings,7.28.6,,pkg:npm/%40babel/plugin-transform-json-strings@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-literals,7.27.1,,pkg:npm/%40babel/plugin-transform-literals@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-logical-assignment-operators,7.28.6,,pkg:npm/%40babel/plugin-transform-logical-assignment-operators@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-member-expression-literals,7.27.1,,pkg:npm/%40babel/plugin-transform-member-expression-literals@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-modules-amd,7.27.1,,pkg:npm/%40babel/plugin-transform-modules-amd@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-modules-commonjs,7.28.6,,pkg:npm/%40babel/plugin-transform-modules-commonjs@7.28.6
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-modules-systemjs,7.29.0,,pkg:npm/%40babel/plugin-transform-modules-systemjs@7.29.0
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-modules-umd,7.27.1,,pkg:npm/%40babel/plugin-transform-modules-umd@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-named-capturing-groups-regex,7.29.0,,pkg:npm/%40babel/plugin-transform-named-capturing-groups-regex@7.29.0
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-new-target,7.27.1,,pkg:npm/%40babel/plugin-transform-new-target@7.27.1
Civilized_Discourse_Construction_Kit_Inc_-Discourse.cdx,@babel/plugin-transform-nullish-coalescing-operator,7.28.6,,pkg:npm/%40babel/plugin-transform-nullish-coalescing-operator@7.28.6
Eucalyptus_Systems-Eucalyptus_Systems.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Eucalyptus_Systems-Eucalyptus_Systems/devel/jansi-1.9.jar,,,
Eucalyptus_Systems-Eucalyptus_Systems.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Eucalyptus_Systems-Eucalyptus_Systems/devel/jibx-tools-1.2.5.jar,,,
Eucalyptus_Systems-Eucalyptus_Systems.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Eucalyptus_Systems-Eucalyptus_Systems/devel/jline-1.0.jar,,,
Eucalyptus_Systems-Eucalyptus_Systems.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Eucalyptus_Systems-Eucalyptus_Systems/devel/qdox-1.5.jar,,,
Eucalyptus_Systems-Eucalyptus_Systems.cdx,hawtjni-runtime,1.5,org.fusesource.hawtjni,pkg:maven/org.fusesource.hawtjni/hawtjni-runtime@1.5
Eucalyptus_Systems-Eucalyptus_Systems.cdx,jansi,1.9,org.fusesource.jansi,pkg:maven/org.fusesource.jansi/jansi@1.9
